Date,Close,High,Low,Open,Volume,value,value_classification,timestamp,time_until_update,US Dollar Index,Federal Funds Rate,SMA50,SMA200,delta,gain,loss,avg_gain,avg_loss,rs,RSI,MA20,stddev,UpperBand,LowerBand,Daily_Return
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226,27,Fear,1624579200,,91.80999755859376,0.08,44532.200078125,34257.53056152344,-3024.658203125,0.0,3024.658203125,754.4217354910714,891.7737165178571,0.8459788862547899,45.82819947475956,36074.7248046875,2658.9789096365434,41392.68262396059,30756.766985414415,-8.72604012088013
2021-06-28,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752,25,Extreme Fear,1624838400,,91.87999725341795,0.08,43989.431015625,34377.886547851565,2796.556640625,2796.556640625,-0.0,954.17578125,885.4827008928571,1.0775769874305594,51.86700632274769,36011.561328125,2683.3018950791534,41378.1651182833,30644.95753796669,8.839294990913693
2021-06-29,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044,25,Extreme Fear,1624924800,,92.0500030517578,0.08,43592.30125,34505.220859375,1433.44140625,1433.44140625,-0.0,779.9581473214286,885.4827008928571,0.8808282155427484,46.83193330809155,35970.70390625,2678.7265209969596,41328.156948243915,30613.25086425608,4.162825758718758
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099,28,Fear,1625011200,,92.44000244140624,0.08,43163.65734375,34627.02084960938,-826.94140625,0.0,826.94140625,779.9581473214286,898.6554129464286,0.8679168189330476,46.4644255105964,35843.98671875,2658.700777943279,41161.388274636556,30526.58516286344,-2.305527321430456
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079,28,Fear,1625097600,,92.5999984741211,0.1,42756.977890625,34740.8966796875,-1468.71875,0.0,1468.71875,734.8295200892857,1003.5638950892857,0.7322199649519167,42.27061110984492,35562.154296875,2580.8624680904963,40723.879233055995,30400.42936069401,-4.191448950075438
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942,21,Extreme Fear,1625184000,,92.2300033569336,0.1,42399.673359375,34855.50738769531,324.9296875,324.9296875,-0.0,552.033203125,1003.5638950892857,0.5500728013694498,35.48690105932279,35412.286328125,2586.4489963471397,40585.18432081928,30239.388335430725,0.967855812266083
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870,20,Extreme Fear,1625529600,,92.5500030517578,0.1,42062.50421875,34971.93841308594,338.1484375,338.1484375,-0.0,562.7728794642857,1003.5638950892857,0.5607743385529195,35.92923875675996,35446.0107421875,2565.3470109762347,40576.70476413997,30315.31672023503,0.9975749178002591
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477,28,Fear,1625616000,,92.63999938964844,0.1,41659.175703125,35086.49212402344,-379.8671875,0.0,379.8671875,562.7728794642857,883.6110491071429,0.6369011343089783,38.90895552331862,35465.1455078125,2551.241476923319,40567.62846165914,30362.662553965863,-1.1095808977648836
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946,20,Extreme Fear,1625702400,,92.36000061035156,0.1,41216.06078125,35198.56768066406,-977.95703125,0.0,977.95703125,562.7728794642857,932.4966517857143,0.603511957267177,37.63688537101566,35241.7580078125,2573.46844702808,40388.694901868665,30094.82111375634,-2.888635512966242
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028,20,Extreme Fear,1625788800,,92.12999725341795,0.1,40795.526953125,35314.865439453126,920.640625,920.640625,-0.0,628.5329241071429,770.62109375,0.8156186343778536,44.9223542287192,35096.5287109375,2568.6426581946807,40233.81402732686,29959.24339454814,2.800225791699673
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537,25,Extreme Fear,1626048000,,92.2300033569336,0.1,40387.54171875,35429.413745117185,-642.1640625,0.0,642.1640625,628.5329241071429,522.8790457589286,1.2020617946065593,54.58801372199143,34887.601171875,2546.884006573257,39981.36918502152,29793.83315872849,-1.9000054436449254
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669,20,Extreme Fear,1626134400,,92.75,0.1,39886.5787109375,35539.123540039065,-453.822265625,0.0,453.822265625,569.3210100446429,555.294921875,1.0252588086386287,50.62359458778525,34511.77861328125,2256.912211408475,39025.6030360982,29997.954190464297,-1.3687548281983153
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210,21,Extreme Fear,1626220800,,92.41000366210938,0.1,39399.0198046875,35649.77169433594,120.322265625,120.322265625,-0.0,490.96065848214283,555.294921875,0.8841439731239985,46.92549962931159,34132.58251953125,1806.6072024704217,37745.796924472095,30519.368114590405,0.3679352094793975
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237,20,Extreme Fear,1626307200,,92.62000274658205,0.1,38967.9636328125,35755.127084960935,-1041.6171875,0.0,1041.6171875,423.8599330357143,629.6961495535714,0.6731181909500534,40.23135930210848,33804.26591796875,1583.2393980979566,36970.74471416466,30637.787121772835,-3.1734999531688124
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918,22,Extreme Fear,1626393600,,92.69000244140624,0.1,38447.9142578125,35858.011577148434,-359.19140625,0.0,359.19140625,423.8599330357143,439.3056640625,0.9648405830146815,49.10528575984081,33472.66767578125,1318.8613259447777,36110.39032767081,30834.945023891698,-1.1302175908234458
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545,24,Extreme Fear,1626652800,,92.88999938964844,0.1,37936.3405859375,35958.17828125,-603.70703125,0.0,603.70703125,224.10588727678572,482.42759486607144,0.46453786985174556,31.719075307951613,33224.19697265625,1327.9313945639171,35880.05976178409,30568.33418352842,-1.9213159166047822
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245,19,Extreme Fear,1626739200,,92.97000122070312,0.1,37385.3594921875,36054.11775878906,-1010.484375,0.0,1010.484375,121.71721540178571,554.6050502232143,0.21946647502181532,17.99692566520858,33130.7296875,1497.5419005598953,36125.813488619795,30135.64588638021,-3.278895069501786
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559,10,Extreme Fear,1626825600,,92.75,0.1,36910.377421875,36161.79135253906,2303.345703125,2303.345703125,-0.0,286.24190848214283,495.53780691964283,0.5776388894754104,36.614138592101035,33110.98134765625,1508.7807100259924,36128.54276770823,30093.419927604264,7.727442675168827
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518,21,Extreme Fear,1626912000,,92.81999969482422,0.1,36422.548046875,36269.390180664064,202.412109375,202.412109375,-0.0,300.69991629464283,390.6293247767857,0.7697832631138726,43.49590592011055,33040.48525390625,1511.61428211714,36063.71381814053,30017.25668967197,0.6303573302191001
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192,23,Extreme Fear,1626998400,,92.91000366210938,0.1,36111.168359375,36384.27590332031,1268.4453125,1268.4453125,-0.0,368.09388950892856,390.6293247767857,0.9423099244258366,48.51491065229415,32986.44091796875,1469.3031651529727,35925.0472482747,30047.834587662805,3.925482537500802
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212,26,Fear,1627257600,,92.6500015258789,0.1,35863.595234375,36517.61873535156,3755.984375,3755.984375,-0.0,612.2250279017857,390.6293247767857,1.5672787194141777,61.04824955553762,33271.4287109375,1724.5435107787434,36720.51573249498,29822.341689380013,11.184666245661079
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560,32,Fear,1627344000,,92.43000030517578,0.1,35654.123359375,36660.075014648435,2069.40625,2069.40625,-0.0,760.0397600446429,363.49595424107144,2.0909166970826383,67.64713843812581,33520.058984375,2195.24340635996,37910.54579709492,29129.57217165508,5.542428661506316
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695,50,Neutral,1627430400,,92.31999969482422,0.1,35583.29125,36804.73225585937,588.96484375,588.96484375,-0.0,802.1086774553571,293.64188058035717,2.7315881367809673,73.2017585182205,33726.4654296875,2586.7630916038784,38899.99161289526,28552.939246479746,1.4945713184850051
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027,50,Neutral,1627516800,,91.86000061035156,0.1,35525.271640625,36946.99754882813,12.515625,12.515625,-0.0,737.2426060267857,293.64188058035717,2.510686161557374,71.5155398693801,33974.8447265625,2934.702387818383,39844.249502199265,28105.439950925735,0.03129226506775051
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960,53,Neutral,1627603200,,92.16999816894533,0.1,35629.93375,37101.04578613281,2227.125,2227.125,-0.0,896.3229631696429,247.77301897321428,3.6175164143539806,78.34333632488222,34408.0162109375,3463.8079426917975,41335.6320963211,27480.400325553906,5.566640461246641
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436,48,Neutral,1627862400,,92.0500030517578,0.1,35598.317890625,37239.90797851563,-3033.6015625,0.0,3033.6015625,896.3229631696429,432.04296875,2.0746153230150046,67.47560605339766,34673.2611328125,3622.1170969052414,41917.49532662298,27429.026939002015,-7.182579099729014
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450,48,Neutral,1627948800,,92.08000183105467,0.1,35615.283671875,37373.1961328125,-1048.96484375,0.0,1048.96484375,887.728515625,506.96902901785717,1.7510507838018863,63.650252991039885,34869.150390625,3702.232654818022,42273.61570026104,27464.685080988955,-2.675797936526192
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724,42,Fear,1628035200,,92.2699966430664,0.1,35636.114140625,37515.323037109374,1594.5234375,1594.5234375,-0.0,1001.623046875,432.5678013392857,2.3155284414925146,69.83889543864564,35163.7591796875,3848.845463545868,42861.45010677924,27466.068252595764,4.1792893187100555
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017,50,Neutral,1628121600,,92.23999786376952,0.1,35685.46078125,37660.960625,1122.05078125,1122.05078125,-0.0,1081.76953125,406.91127232142856,2.658489957966771,72.66631830374747,35563.368359375,4010.469185116047,43584.306729607095,27542.42998914291,2.822946527400849
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046,52,Neutral,1628208000,,92.8000030517578,0.1,35755.906796875,37815.46145019531,1946.9453125,1946.9453125,-0.0,1220.8370535714287,363.78934151785717,3.3558901106823713,77.04257971183426,36014.2927734375,4298.213684006466,44610.72014145043,27417.865405424564,4.763803587748594
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049,65,Greed,1628467200,,92.9499969482422,0.1,35914.47546875,37983.170014648436,3548.90234375,3548.90234375,-0.0,1474.330078125,291.6118861607143,5.05579555598931,83.48689299771722,36674.7705078125,4819.19583098767,46313.16216978784,27036.37884583716,8.288632521924955
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517,71,Greed,1628553600,,93.05999755859376,0.1,36112.223984375,38146.26571289063,-780.37109375,0.0,780.37109375,1309.805385044643,347.35267857142856,3.770822756949889,79.0392548425059,37318.92080078125,5112.316250306284,47543.55330139382,27094.28830016868,-1.6830892309838696
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073,70,Greed,1628640000,,92.91000366210938,0.1,36290.398203125,38309.576201171876,8.60546875,8.60546875,-0.0,1295.9620535714287,347.35267857142856,3.7309689359569194,78.8626809108876,37957.48525390625,5314.707664797258,48586.90058350076,27328.069924311734,0.018877838873909702
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826,70,Greed,1628726400,,93.04000091552734,0.1,36427.460390625,38466.34140625,-1165.34765625,0.0,1165.34765625,1205.3588169642858,430.591796875,2.7993074315677204,73.67941347175038,38589.86318359375,5293.477610364056,49176.818404321864,28002.907962865636,-2.555943636254754
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539,70,Greed,1628812800,,92.5199966430664,0.1,36599.151484375,38637.0369140625,3365.03125,3365.03125,-0.0,1177.43359375,430.591796875,2.734454307525526,73.22232600396691,39408.45224609375,5391.583061981923,50191.61837005759,28625.286122129906,7.574073458615982
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610,72,Greed,1629072000,,92.62999725341795,0.1,36781.353046875,38800.70291015625,-1788.8359375,0.0,1788.8359375,1029.618861607143,558.3657924107143,1.8439862821141293,64.83808637583752,40167.78486328125,5183.431875089305,50534.64861345987,29800.921113102642,-3.742857633249941
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600,72,Greed,1629158400,,93.12999725341795,0.1,37004.04609375,38956.99029296875,-1309.125,0.0,1309.125,987.5499441964286,651.8747209821429,1.5149382425944402,60.237592197556786,40912.18544921875,4659.845159284256,50231.87576778726,31592.495130650237,-2.8456465011732934
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075,73,Greed,1629244800,,93.13999938964844,0.1,37230.6171875,39113.26361816406,105.828125,105.828125,-0.0,994.2151227678571,651.8747209821429,1.5251628737342802,60.39859407083819,41546.71015625,4243.723682211751,50034.15752067351,33059.2627918265,0.23677653895135542
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299,70,Greed,1629331200,,93.56999969482422,0.1,37418.066328125,39279.0990625,1916.390625,1916.390625,-0.0,972.0198102678571,651.8747209821429,1.4911144411358208,59.857323955616785,42266.9337890625,3792.5036968952954,49851.941182853094,34681.92639527191,4.277544261522093
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452,70,Greed,1629417600,,93.5,0.1,37670.797890625,39456.0434375,2621.59765625,2621.59765625,-0.0,1159.2767857142858,435.1888950892857,2.6638473517952295,72.70628648024828,43054.8150390625,3520.1988060631415,50095.212651188784,36014.41742693622,5.611587247171745
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719,79,Extreme Greed,1629676800,,92.95999908447266,0.1,37915.032890625,39633.10564453125,206.97265625,206.97265625,-0.0,1174.060546875,360.26283482142856,3.258899984665214,76.51975853857464,43665.245703125,3535.100692146385,50735.44708741777,36595.04431883223,0.41948948877386094
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834,79,Extreme Greed,1629763200,,92.88999938964844,0.1,38064.785703125,39793.736987304685,-1840.03125,0.0,1840.03125,1060.166015625,491.69363839285717,2.1561515806676765,68.31584369631409,44080.2044921875,3495.8130754007284,51071.830642988956,37088.57834138604,-3.7137725293038826
2021-08-25,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931,73,Greed,1629849600,,92.83000183105467,0.1,38235.87609375,39960.71152832031,1254.671875,1254.671875,-0.0,1069.638950892857,491.69363839285717,2.175417510767607,68.50807817841044,44528.4486328125,3519.2226229625476,51566.893878737596,37490.0033868874,2.630002081428562
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568,75,Greed,1629936000,,93.05999755859376,0.1,38407.77921875,40118.76104492188,-2018.5703125,0.0,2018.5703125,930.5714285714286,635.8772321428571,1.4634451141385811,59.406442860827426,44875.1384765625,3389.654514778104,51654.447506118704,38095.82944700629,-4.122830434622349
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995,71,Greed,1630022400,,92.69000244140624,0.1,38627.8825,40287.59987304688,2116.44921875,2116.44921875,-0.0,828.2533482142857,635.8772321428571,1.3025365689272062,56.56963656972804,45216.29453125,3452.7801382404105,52121.85480773082,38310.73425476918,4.508626296557394
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016,73,Greed,1630281600,,92.6500015258789,0.1,38853.237265625,40444.368095703125,-2003.68359375,0.0,2003.68359375,828.2533482142857,723.2566964285714,1.1451720423802307,53.38369229861748,45608.946484375,3167.574164529467,51944.094813433934,39273.79815531607,-4.084260084326652
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427,73,Greed,1630368000,,92.62999725341795,0.1,39163.0371484375,40598.81981445313,111.703125,111.703125,-0.0,835.6174665178571,723.2566964285714,1.1553539298621376,53.60390763924499,46059.6318359375,2649.824004001252,51359.27984394001,40759.98382793499,0.23738850726162664
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125,71,Greed,1630454400,,92.4499969482422,0.08,39489.8644921875,40761.46590820313,1680.33984375,1680.33984375,-0.0,955.6417410714286,640.017578125,1.4931492098562094,59.89008615903602,46514.6080078125,2261.7683599598827,51038.144727732266,41991.07128789274,3.562556399047523
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319,74,Greed,1630540800,,92.2300033569336,0.08,39801.9583984375,40924.52396484375,480.6953125,480.6953125,-0.0,749.6177455357143,640.017578125,1.171245558179511,53.943486666775094,46937.51640625,1914.8489418901866,50767.21429003037,43107.81852246962,0.9840830417728652
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619,74,Greed,1630627200,,92.04000091552734,0.08,40109.2171484375,41086.42380859375,697.65234375,697.65234375,-0.0,799.4500558035714,512.2435825892857,1.5606833994142324,60.947925064506045,47297.96015625,1771.410135145616,50840.780426541234,43755.13988595877,1.4143210068944922
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683,79,Extreme Greed,1630972800,,92.5199966430664,0.08,40412.684140625,41231.45942382813,-3214.24609375,0.0,3214.24609375,799.4500558035714,648.3236607142857,1.233103315900554,55.219268500493655,47320.246484375,1761.8380123718816,50843.92250911876,43796.570459631235,-6.425231382573349
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488,47,Neutral,1631059200,,92.6500015258789,0.08,40645.825234375,41372.83092773437,-719.73828125,0.0,719.73828125,791.8909040178571,699.7335379464286,1.131703514371901,53.0891611681446,47345.564453125,1739.0815070879758,50823.72746730095,43867.40143894905,-1.5375366885328479
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013,45,Fear,1631145600,,92.4800033569336,0.08,40856.298125,41511.68146484375,300.03125,300.03125,-0.0,676.4366629464286,699.7335379464286,0.9667060763324687,49.15356127516476,47385.4537109375,1705.6099309222975,50796.6735727821,43974.2338490929,0.6509485739778498
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597,46,Fear,1631232000,,92.58000183105467,0.08,41053.159609375,41644.28041015625,-1507.51171875,0.0,1507.51171875,489.1796875,807.4129464285714,0.6058605942148783,37.728093982596896,47408.234765625,1666.6309755048262,50741.496716634654,44074.97281461534,-3.2495484247323514
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,44,Fear,1631491200,,92.62000274658205,0.08,41280.97875,41773.55845703125,79.1640625,79.1640625,-0.0,480.05050223214283,807.4129464285714,0.5945538826885914,37.286534443483895,47266.7224609375,1750.270985571773,50767.26443208104,43766.18048979395,0.17637514696116074
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,30,Fear,1631577600,,92.6500015258789,0.08,41544.88765625,41915.3603125,2129.41796875,2129.41796875,-0.0,632.1517857142857,675.9821428571429,0.9351604807819309,48.32469916934564,47321.1228515625,1725.7103051442696,50772.54346185103,43869.70224127396,4.73592610325122
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,49,Neutral,1631664000,,92.48999786376952,0.08,41823.710703125,42070.7000390625,1083.85546875,1083.85546875,-0.0,619.9506138392857,675.9821428571429,0.9171109331660281,47.83817760881776,47495.172265625,1619.1998795593508,50733.5720247437,44256.7725065063,2.3015462091804384
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,53,Neutral,1631750400,,92.86000061035156,0.08,42102.271328125,42211.48765625,-392.98828125,0.0,392.98828125,619.9506138392857,559.869140625,1.107313421752831,52.546214071553955,47644.280859375,1490.2346545590196,50624.75016849304,44663.81155025696,-0.8157286726135138
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,48,Neutral,1631836800,,93.1999969482422,0.08,42390.074296875,42353.810263671876,-515.83984375,0.0,515.83984375,468.77566964285717,596.71484375,0.7855941151000689,43.99623119591444,47671.7779296875,1477.2527231010747,50626.28337588965,44717.27248348535,-1.0795386730801604
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,50,Neutral,1632096000,,93.23999786376952,0.08,42570.990078125,42472.02380859375,-4423.71875,0.0,4423.71875,468.77566964285717,769.5744977678571,0.6091361798013528,37.85485575723929,47347.0091796875,1775.31152909164,50897.63223787078,43796.38612150422,-9.358897597906202
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,27,Fear,1632182400,,93.1999969482422,0.08,42721.746640625,42578.2651953125,-2150.125,0.0,2150.125,460.796875,923.1548549107143,0.49915447289129766,33.29573315607823,46904.385546875,2240.7142624174153,51385.81407170983,42422.957022040166,-5.01852067461992
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,21,Extreme Fear,1632268800,,93.45999908447266,0.08,42939.1962890625,42702.63890625,2880.83203125,2880.83203125,-0.0,546.5463169642857,923.1548549107143,0.5920418595611963,37.18758121877378,46697.805078125,2350.6663110381296,51399.13770020126,41996.47245604874,7.079311406361999
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,27,Fear,1632355200,,93.0999984741211,0.08,43180.6512890625,42831.15624023438,1320.58984375,1320.58984375,-0.0,606.5387834821429,923.1548549107143,0.6570282117411451,39.65099731469048,46494.5205078125,2320.26739856405,51135.0553049406,41853.9857106844,3.03064775724482
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,33,Fear,1632441600,,93.33000183105467,0.08,43401.8316796875,42953.749267578125,-2055.34765625,0.0,2055.34765625,556.7064732142857,1069.9654017857142,0.5203032474556399,34.223649020444626,46289.3970703125,2455.976346453319,51201.34976321914,41377.44437740586,-4.578111561282839
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,26,Fear,1632700800,,93.37999725341795,0.08,43618.1155078125,43072.15833984375,-604.01953125,0.0,604.01953125,556.7064732142857,883.5206473214286,0.6301001282788964,38.654075129984385,45948.2501953125,2523.9933300611415,50996.236855434785,40900.26353519022,-1.40995111140938
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,25,Extreme Fear,1632787200,,93.7699966430664,0.08,43822.4497265625,43186.00609375,-1201.1875,0.0,1201.1875,556.7064732142857,917.9098772321429,0.6064936079487164,37.75263125529207,45647.228125,2735.2251586453963,51117.678442290795,40176.77780770921,-2.844007873591181
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,24,Extreme Fear,1632873600,,94.33999633789062,0.08,44057.5900390625,43303.53338867187,529.8203125,529.8203125,-0.0,573.1199776785714,917.9098772321429,0.6243749979102003,38.43786063645861,45367.1119140625,2855.6444881257958,51078.40089031409,39655.82293781091,1.2911568502261384
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,20,Extreme Fear,1632960000,,94.25,0.08,44291.1940625,43426.254638671875,2226.53125,2226.53125,-0.0,732.1579241071429,810.23046875,0.903641559217953,47.469102302493525,45114.3052734375,2753.3312770066827,50620.96782745087,39607.64271942413,5.356827518164842
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,27,Fear,1633046400,,94.04000091552734,0.08,44607.27078125,43569.75396484375,4326.046875,4326.046875,-0.0,1035.5066964285713,810.23046875,1.2780396891592103,56.10260853843663,45053.7662109375,2667.794944385015,50389.35609970753,39718.17632216747,9.87887304268893
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,54,Neutral,1633305600,,93.80999755859376,0.08,44917.8978125,43708.76548828125,995.9609375,995.9609375,-0.0,954.5454799107143,810.23046875,1.1781160012204421,54.0887629749894,45008.142578125,2584.809158345196,50177.760894815394,39838.524261434606,2.0698758241741277
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,59,Greed,1633392000,,93.9800033569336,0.08,45201.443359375,43852.31374023438,2401.91015625,2401.91015625,-0.0,1048.6922433035713,810.23046875,1.2943135117116285,56.41397764972542,45243.3267578125,2946.213369212127,51135.75349623676,39350.900019388246,4.890588911725469
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,68,Greed,1633478400,,94.2699966430664,0.08,45520.533515625,44013.431181640626,3846.63671875,3846.63671875,-0.0,1323.4520089285713,782.1598772321429,1.692047939881445,62.85355898810484,45706.8296875,3715.4285834574775,53137.686854414955,38275.97252058505,7.46704982911468
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,76,Extreme Greed,1633564800,,94.22000122070312,0.08,45796.735078125,44168.445693359376,-1555.46484375,0.0,1555.46484375,1323.4520089285713,856.4188058035714,1.5453327273526953,60.7124055234986,46077.5578125,4133.703799590515,54344.965411681034,37810.15021331897,-2.809653406297008
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,74,Greed,1633651200,,94.06999969482422,0.08,46075.92359375,44319.36978515625,161.86328125,161.86328125,-0.0,1335.013671875,540.4388950892857,2.470239806952538,71.18354766156145,46531.7546875,4480.182197999446,55492.11908349889,37571.390291501106,0.30082765538104184
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,71,Greed,1633910400,,94.31999969482422,0.08,46380.9084375,44490.58700195313,3516.94140625,3516.94140625,-0.0,1586.2237723214287,386.85853794642856,4.100268229161032,80.39318806249344,47157.8404296875,5083.7054166053995,57325.2512628983,36990.4295964767,6.516734609560992
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,78,Extreme Greed,1633996800,,94.5199966430664,0.08,46717.690703125,44652.112548828125,-1443.73046875,0.0,1443.73046875,1380.4500558035713,489.98214285714283,2.817347684864609,73.8038008964995,47605.26875,5457.687031850048,58520.6428137001,36689.89468629991,-2.5114999851183484
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,70,Greed,1634083200,,94.08000183105467,0.08,47102.653046875,44803.69399414062,1360.0390625,1360.0390625,-0.0,1383.267857142857,489.98214285714283,2.8230985094208974,73.84320603992298,48066.50625,5881.809331499134,59830.12491299827,36302.88758700173,2.426861834211813
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,70,Greed,1634169600,,93.95999908447266,0.08,47454.1334375,44953.48942382813,-79.57421875,0.0,79.57421875,1383.267857142857,348.85546875,3.965160305783101,79.85966336604955,48543.414453125,6233.797024598785,61011.00850232257,36075.82040392743,-0.1386283921372633
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,71,Greed,1634256000,,93.94000244140624,0.08,47868.621328125,45117.25440429687,4272.42578125,4272.42578125,-0.0,1688.441127232143,305.71121651785717,5.522993714342562,84.6696157655153,49259.7359375,6870.112624418197,62999.9611863364,35519.510688663606,7.453440740995654
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,78,Extreme Greed,1634515200,,93.9499969482422,0.08,48252.812890625,45282.37619140625,432.12890625,432.12890625,-0.0,1719.3074776785713,219.912109375,7.818157365526254,88.65976236816317,50218.8498046875,7255.443628520475,64729.737061728454,35707.96254764655,0.7015768784613963
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346,75,Greed,1634601600,,93.79000091552734,0.08,48610.7446875,45443.82658203125,2235.9140625,2235.9140625,-0.0,1841.1713169642858,219.912109375,8.372305291404718,89.33026647225103,51397.265625,7535.513860109177,66468.29334521835,36326.23790478165,3.6047967727284025
